,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount,customer_lifetime_value_transformed,total_claim_amount_transformed
4801,4940.508153,65985,71,3,47,5,4,42.43131,8.505223469871487,3.7478865331189635
4802,8503.942634,87771,74,8,9,4,2,355.2,9.048285174232333,5.872681011118015
4803,41143.09011,63624,115,10,40,2,2,306.337632,10.624811272442571,5.724687866233299
4804,10419.16743,80192,129,8,69,0,9,200.662297,9.25140241096346,5.301623380656108
4805,4139.89767,35945,105,14,25,0,1,756.0,8.328426349122577,6.628041376179533
4806,7627.660848,93004,63,31,2,0,2,205.957043,8.939536504274082,5.327667617918146
4807,6162.369756,0,89,4,24,0,4,941.347502,8.726216683198594,6.847312361531464
4808,25807.063,71210,214,8,89,1,2,1027.2,10.158403493134285,6.934591932935697
4809,15506.9278,99159,190,7,14,0,5,912.0,9.649042157891486,6.815639990074331
4810,5757.489397,81491,72,21,24,0,3,61.715527,8.658256790095228,4.122535552412451
4811,39365.29616,99875,108,12,37,0,2,114.972914,10.58063989902479,4.744696570186819
4812,5555.492159,51705,139,26,79,0,1,545.291103,8.622542295628953,6.301319786009438
4813,23893.3041,39837,201,11,63,0,2,381.306996,10.08135353548665,5.943604814452871
4814,9594.78115,31421,81,5,95,0,2,388.8,9.168974599427116,5.963065072586284
4815,5411.936509,81531,135,23,50,0,1,420.434259,8.59636225769932,6.041288127119277
4816,5318.89664,25134,67,3,0,0,6,321.6,8.579021162329408,5.773308537304811
4817,7731.713059,37386,97,1,4,0,3,465.6,8.953085728801522,6.1433268964172285
4818,2004.350666,0,66,16,35,4,1,316.8,7.603075429930942,5.758270659940271
4819,5510.965059,99553,68,14,85,0,6,111.586995,8.614495033634503,4.714804510898735
4820,11158.12643,0,161,19,71,0,9,1159.2,9.319923339224951,7.0554853910064725
4821,5390.27165,70705,69,31,61,2,6,272.024652,8.592351061519889,5.605892694542075
4822,2658.217729,22724,69,21,39,0,1,9.424668,7.885411150515815,2.2433305072494525
4823,8826.611996,26320,111,3,92,0,9,603.819794,9.085526527557006,6.403275799113679
4824,4713.404623,0,69,7,90,0,8,806.534801,8.458165775774154,6.692747047285262
4825,2393.915369,0,70,24,10,0,1,425.266308,7.780685534198143,6.052715579747009
4826,11895.18188,88218,99,9,25,0,2,50.32306,9.383888713078337,3.9184634213540934
4827,5580.960642,25180,70,21,44,0,9,235.895575,8.627116198622375,5.463389228289413
4828,8617.550432,48091,108,30,66,0,9,132.041491,9.061556150651239,4.883116198953955
4829,3940.123576,92539,100,1,55,0,1,25.713622,8.27896736626713,3.2470208903906737
4830,2448.765205,40658,61,24,79,1,1,38.379869,7.803339178529927,3.6475330773376684
4831,4439.677708,75453,112,6,90,0,1,163.9498,8.398337064503325,5.099560283405802
4832,2534.946955,94003,64,14,39,0,1,307.2,7.837927990757042,5.727499001273517
4833,17420.56565,31737,218,17,2,0,3,1046.4,9.765406721176673,6.9531109807029345
4834,2393.915369,0,70,24,10,0,1,425.266308,7.780685534198143,6.052715579747009
4835,2681.332102,0,71,2,94,1,1,340.8,7.894069003000061,5.83129579495516
4836,4272.80504,0,114,0,75,0,1,1343.619461,8.360025808579255,7.203122341854737
4837,15284.33065,48885,190,31,90,0,9,1090.122048,9.63458344206741,6.9940449395971465
4838,20186.34693,0,79,14,22,0,2,379.2,9.91276176031514,5.938063770380866
4839,4984.618655,86305,62,1,99,0,5,80.73124,8.514112180974292,4.39112561313041
4840,5246.278375,28909,66,15,66,0,8,456.702735,8.565274223258383,6.1240327087869915
4841,8827.229838,0,123,35,38,1,3,1088.38378,9.085596522746275,6.992449104188712
4842,3269.013926,26140,84,23,37,1,1,403.2,8.092243666733491,5.999432716757159
4843,16979.79757,35095,73,25,56,0,2,525.6,9.739779538121718,6.2645404671704
4844,2479.920134,31678,63,7,3,0,1,76.629988,7.8159816346082085,4.3389884883856675
4845,7200.566588,28245,62,0,16,0,2,297.6,8.88191499468581,5.6957503029589365
4846,7917.119912,0,72,0,97,0,2,345.6,8.976782771197946,5.845282036929901
4847,24061.11048,19168,106,12,54,1,2,508.8,10.088352143077044,6.232055012025913
4848,19160.98994,22705,239,19,59,0,7,1294.700423,9.860631717204772,7.166034613781162
4849,23295.06014,86481,65,9,69,0,2,189.971267,10.055996605917452,5.246872834408845
4850,7553.936525,38008,68,12,40,4,2,321.789644,8.929824100404161,5.773898052561268
4851,2405.618791,63032,61,5,79,0,1,404.550554,7.785562443000645,6.002776707675727
4852,4865.371797,27228,129,19,61,4,1,238.262773,8.489898414516064,5.473374152849614
4853,16388.09542,0,68,5,4,1,2,483.578159,9.704310461202898,6.1812129543625955
4854,2611.14858,13424,71,30,78,0,1,340.8,7.867545472480308,5.83129579495516
4855,8688.754812,59098,110,31,73,0,3,665.931223,9.069784918234136,6.501186396439034
4856,13736.1325,16181,181,22,79,0,8,1261.319869,9.527785048715995,7.139913966763809
4857,8564.768226,95697,107,29,29,0,9,178.006524,9.05541234979663,5.181820201305822
4858,7019.177186,26806,63,32,19,0,2,302.4,8.856401280178721,5.711750644305378
4859,8114.409136,30595,69,22,36,0,2,446.08476,9.001396665960787,6.10050897880688
4860,4864.382304,88079,61,16,37,0,3,121.88814,8.489695019241498,4.803103738890965
4861,8569.422637,99803,71,1,67,0,2,189.143402,9.055955639077307,5.242505468102144
4862,17793.60797,0,118,26,43,0,2,1118.990694,9.786594568978334,7.0201823919234565
4863,12944.18562,0,191,27,49,0,3,1375.2,9.468401979430311,7.226354454068639
4864,2649.207711,36283,68,14,63,1,1,291.410965,7.882015897296608,5.67473452174225
4865,4582.899414,66991,115,1,71,0,1,399.617715,8.430087136635716,5.990508377623604
4866,2691.70088,34322,70,20,46,2,1,336.0,7.8979285701778785,5.817111159963204
4867,2466.376803,44855,63,3,71,1,1,103.607499,7.810505471321743,4.640609711375659
4868,9277.472901,97729,115,4,48,1,7,221.047584,9.135344471992735,5.398377990558599
4869,4142.561212,48263,104,2,32,0,1,674.863718,8.329069525775733,6.5145107712288715
4870,27990.27159,68343,79,20,78,0,2,379.2,10.239612285570677,5.938063770380866
4871,9409.143498,76847,118,16,52,0,3,31.58501,9.14943720803299,3.4526826409565974
4872,2581.022016,35795,65,25,53,0,1,312.0,7.855940729709355,5.7430031878094825
4873,7637.111954,0,71,1,29,0,2,340.8,8.940774794202175,5.83129579495516
4874,2471.077732,53074,61,5,86,0,1,268.773368,7.8124096632032565,5.593868526359554
4875,2302.818965,0,63,13,48,0,1,732.638975,7.741889288393936,6.596653049857796
4876,8716.368952,28743,112,9,13,0,3,537.6,9.072958025595405,6.28711478920894
4877,5207.985921,81839,65,23,39,1,4,74.666163,8.557948480543738,4.313027017628465
4878,2719.506996,14030,72,11,3,0,1,345.6,7.908205891391422,5.845282036929901
4879,2452.726922,32764,61,30,23,0,1,292.953446,7.804955713968555,5.680013709021118
4880,3829.090645,74775,95,18,35,0,1,676.658911,8.250382624479927,6.517167321725684
4881,8873.525122,53503,114,3,43,0,7,547.2,9.090827417097,6.3048143663083405
4882,15925.05739,34455,135,8,69,0,2,648.0,9.675649084201531,6.473890696352274
4883,2952.360309,52198,74,2,62,0,1,355.2,7.990360234166458,5.872681011118015
4884,15923.95503,64429,133,1,58,2,2,222.080015,9.675579860077034,5.403037744861665
4885,7285.030983,44788,61,6,48,0,2,386.031248,8.893576971605848,5.95591831955616
4886,13104.30284,30130,110,22,12,0,2,528.0,9.480695916326418,6.269096283706261
4887,2436.839358,0,65,34,84,0,1,149.241472,7.798457133520641,5.005565611611739
4888,9350.872287,0,275,3,64,1,1,1980.0,9.14322491065851,7.590852123688581
4889,9035.671134,34337,113,20,44,0,9,542.4,9.108935481839255,6.296003736626186
4890,17250.74771,22276,111,19,73,1,2,783.211084,9.755610767027363,6.6634022433122775
4891,2549.080421,52980,64,33,93,0,1,191.945693,7.843487953898039,5.257212483060137
4892,8954.840118,97736,74,19,22,0,2,60.090984,9.099949460399081,4.095859813648605
4893,2467.97792,0,67,0,14,0,1,222.903462,7.811154438469861,5.406738771899741
4894,7700.619936,0,73,18,16,1,2,792.868448,8.949056115769757,6.67565731632225
4895,3776.665506,68727,94,19,76,0,1,386.520235,8.236596758028211,5.95718422112016
4896,8044.872393,71391,67,29,39,0,2,284.000172,8.992790197647485,5.648974843794826
4897,5029.671927,62271,63,30,52,0,3,25.478179,8.523110037706218,3.23782236033212
4898,19957.79034,0,187,1,7,0,2,1346.4,9.901374839328453,7.205189642876596
4899,6179.699689,0,86,12,96,0,8,412.8,8.729024955258064,6.022963214167353
4900,5678.050167,0,76,8,44,0,3,364.8,8.644363172323226,5.899349258200177
4901,4089.429492,28506,104,27,37,0,1,499.2,8.316160750798863,6.213006817055218
4902,3142.87734,0,86,17,35,0,1,412.8,8.052894009628128,6.022963214167353
4903,22895.34606,0,94,14,17,0,2,676.8,10.038688940067596,6.517375808292013
4904,5586.893159,94161,69,0,65,0,4,108.989737,8.62817862613329,4.69125372183289
4905,12105.29422,33345,102,34,37,0,2,694.078608,9.4013981747356,6.542585222103995
4906,11971.97765,64195,158,0,27,4,6,618.288849,9.39032400211485,6.426955741467394
4907,15328.45723,0,138,1,34,0,2,688.828746,9.637466329489126,6.534992685692182
4908,5424.256733,67414,68,7,37,0,8,148.778455,8.598636161280307,5.002458320249
4909,4981.825724,33176,63,22,75,0,3,302.4,8.513551714078197,5.711750644305378
4910,14635.45158,0,139,5,56,0,2,667.2,9.591202054816668,6.503089851044537
4911,6862.866306,56779,86,21,16,0,3,435.388932,8.833880462316733,6.076239728174176
4912,13745.04802,40810,114,8,14,0,2,780.378964,9.528433894227293,6.65977965297817
4913,8111.651948,30622,68,22,86,0,2,326.4,9.001056819091943,5.788123623089952
4914,22712.02364,14119,67,4,53,0,2,68.019973,10.030649739011723,4.219801382636895
4915,56675.93768,77237,283,33,93,0,2,1358.4,10.945105020099914,7.2140628155570825
4916,8160.587729,24980,71,34,14,0,2,511.2,9.007071470977177,6.236760903063325
4917,3919.366722,66676,97,0,40,0,1,558.099357,8.273685369223616,6.324537005670449
4918,7286.155383,0,69,4,83,1,2,669.716478,8.893731303583216,6.506854455660341
4919,7589.634,0,69,30,97,0,2,331.2,8.934538647883116,5.8027224225111045
4920,9032.370378,0,82,24,21,0,2,157.208336,9.108570112296073,5.057571906578994
4921,5555.556089,41853,71,17,51,0,3,155.511553,8.622553803094059,5.046720024679427
4922,8257.666512,23815,73,4,47,0,2,424.330166,9.018897322002598,6.05051184560378
4923,2721.749756,22885,73,20,46,0,1,386.245297,7.909030245113081,5.956472652086046
4924,5230.092742,32630,66,26,40,0,3,202.961374,8.562184289597731,5.31301568507497
4925,6273.911874,18577,86,21,76,0,6,412.8,8.744155342429469,6.022963214167353
4926,5866.068903,75952,73,5,17,0,3,350.4,8.676939995632747,5.859075359062237
4927,8802.188243,96390,73,17,47,0,2,316.977588,9.082755633531809,5.758831071062438
4928,8722.895091,25680,73,10,93,0,2,332.40907,9.073706467649902,5.806366349010951
4929,8178.521899,0,112,17,29,0,7,806.4,9.009266716325367,6.6925798973171045
4931,2442.216651,0,74,15,9,3,1,532.8,7.8006613694086,6.27814611922618
4932,2919.710443,41456,73,11,19,0,1,257.380112,7.979239726989152,5.550554027219671
4933,6366.225775,44368,80,5,72,0,3,384.0,8.75876207296872,5.950642552587727
4934,17114.32815,70961,85,19,8,0,2,408.0,9.747671295154348,6.0112671744041615
4935,2395.57,21986,63,1,9,0,1,333.696228,7.781376477353136,5.810231082127365
4936,2987.949471,0,83,14,22,0,1,708.693556,8.002342635467151,6.563423213069918
4937,12780.276,33514,105,33,2,0,2,265.215014,9.455658323942462,5.580540870585522
4938,3906.669584,60230,98,13,91,0,1,8.129056,8.270440521220294,2.0954448036569326
4939,2594.591182,0,70,17,47,1,1,494.196873,7.86118424253405,6.202933966136677
4940,5267.848664,40818,66,6,3,0,6,316.8,8.56937733503975,5.758270659940271
4941,9095.049868,37937,116,11,42,0,5,556.8,9.115485573949835,6.32220610902021
4942,7122.273163,64571,89,34,91,0,6,452.115601,8.87098221791826,6.1139379015574224
4943,9117.441695,0,126,29,61,0,3,421.906803,9.11794452781731,6.044784443674385
4944,41075.42879,21988,209,12,62,0,2,1003.2,10.623165382047572,6.910950169878657
4945,3486.699561,0,95,12,5,0,1,684.0,8.156710883227525,6.52795791762255
4946,7297.687812,24672,93,9,44,0,9,669.6,8.89531283888219,6.506680519175266
4947,2502.209885,0,74,26,95,1,1,355.2,7.824929574399036,5.872681011118015
4948,9955.490835,0,96,1,79,0,2,460.8,9.20587952065701,6.132964109381682
4949,7094.158873,72878,61,0,58,2,2,45.463345,8.86702703048736,3.816906396887695
4950,12280.76661,88340,102,16,1,0,2,489.6,9.415789627277046,6.193588731198116
4951,5773.90039,52278,73,31,91,0,3,234.997994,8.661103108601955,5.4595769779375125
4952,4904.894731,12902,139,3,51,0,1,667.2,8.497988910199334,6.503089851044537
4953,3423.822189,99816,86,0,0,0,1,172.913031,8.138512805130473,5.15278875711359
4954,2689.16845,26554,68,18,86,1,1,391.687368,7.89698729841242,5.970463990981487
4955,3109.007806,77485,77,0,87,0,1,355.909266,8.04205892083077,5.874675827580435
4956,22425.25604,22537,64,24,87,1,2,307.2,10.017943104476085,5.727499001273517
4957,5705.547071,76522,71,31,71,0,6,340.8,8.649194150950246,5.83129579495516
4958,2063.387895,0,64,22,34,3,1,602.911057,7.632104520118099,6.401769685018681
4959,5096.673223,22886,65,9,81,0,3,312.0,8.536343296650509,5.7430031878094825
4960,4101.935985,0,115,1,34,0,1,552.0,8.319214332708507,6.313548046277095
4961,2537.929538,25506,65,10,16,0,1,312.0,7.83910388508358,5.7430031878094825
4962,3651.69247,0,110,7,70,0,1,1265.387328,8.202946029516319,7.14313354243789
4963,10014.05568,0,98,19,17,1,2,705.6,9.21174495309013,6.559048504692582
4964,6758.807188,0,191,22,38,0,1,2042.569089,8.818601701988326,7.621963651865876
4965,5205.90965,0,72,18,91,0,9,345.6,8.557549730428882,5.845282036929901
4966,2847.965582,96357,71,4,69,1,1,238.245103,7.954360187486932,5.4732999882832
4967,11513.35549,16266,100,11,23,0,2,1177.323534,9.351262987466145,7.0709989496915435
4968,7588.35586,76516,95,13,15,0,9,661.008979,8.934370227688504,6.493767423723116
4969,2389.310128,20484,61,3,89,0,1,181.218317,7.778759953885923,5.19970247569638
4970,5066.827444,40215,64,11,22,0,3,98.480884,8.530470150031219,4.589862458277827
4971,36860.90798,22854,122,28,53,0,2,878.4,10.51490686412715,6.778102070755266
4972,3961.58618,0,118,6,34,1,1,264.642948,8.284399774554638,5.578381551434708
4973,8476.80656,55217,107,9,9,2,9,696.115596,9.045089072954386,6.545515732750529
4974,10110.76997,76276,86,24,19,0,2,93.309811,9.221356468362817,4.535925257737502
4975,2476.480866,47918,62,2,51,0,1,246.256648,7.814593825771915,5.506374276642102
4976,4462.997006,0,73,35,52,3,5,350.4,8.40357579377984,5.859075359062237
4977,3141.252909,43499,80,8,44,0,1,529.490007,8.052377014921838,6.271914292342126
4978,2496.140812,0,72,14,58,0,1,518.4,7.822501142962151,6.250747145038065
4979,6861.278936,0,71,11,21,3,2,476.197355,8.833649137162547,6.165832379648425
4980,4983.178714,21497,128,31,58,0,1,614.4,8.513823262378397,6.420646181833463
4981,2227.072755,27972,61,7,38,0,1,292.8,7.708443336234283,5.679489782087156
4982,9670.181104,20942,84,12,59,0,2,403.2,9.176802316710434,5.999432716757159
4983,5088.687654,0,71,31,52,0,4,511.2,8.534775248010375,6.236760903063325
4984,7095.134789,74298,177,9,81,0,1,161.537767,8.867164587158578,5.084738966716925
4985,5437.908293,23339,138,8,31,0,1,666.307195,8.601149760945765,6.50175081794933
4986,5033.693296,77031,125,17,17,0,1,600.0,8.523909247339365,6.396929655216146
4987,14019.83314,31739,71,10,29,0,2,469.882367,9.54822825894857,6.152482380399369
4988,4877.61238,0,66,4,30,0,5,420.39344,8.492411112723893,6.0411910346945605
4989,3449.494119,25236,89,2,26,0,1,427.2,8.145982867099944,6.057252287645985
4990,3771.617797,0,103,25,16,1,1,685.227276,8.235259312267418,6.52975057301319
4991,5824.817366,40964,74,7,57,0,8,355.2,8.669882924465975,5.872681011118015
4992,4379.92784,40896,109,3,61,0,1,319.294289,8.384787528348935,5.766113213560153
4993,5793.157728,95733,72,19,82,0,3,475.423848,8.664432798069312,6.164206717740279
4994,2725.680297,39161,71,8,84,3,1,340.8,7.910473326215129,5.83129579495516
4995,5790.565333,84551,72,10,82,0,5,28.92584,8.66398520535156,3.364735313280369
4996,8502.237137,12843,111,6,47,0,3,1143.494486,9.04808460043755,7.041844191413606
4997,2476.588891,71551,62,10,19,0,1,297.6,7.814637445185862,5.6957503029589365
4998,2426.95904,0,71,2,5,0,1,511.2,7.79439432878155,6.236760903063325
4999,5897.986595,77835,74,2,30,1,4,43.618784,8.682366316568299,3.7754878832643217
5000,4617.391775,16764,61,13,79,0,7,292.8,8.437585273791141,5.679489782087156
5001,12521.42105,39007,105,29,16,0,2,1023.844984,9.435196140609346,6.931320411327419
5002,9079.823377,20290,113,6,75,0,3,766.519022,9.113810019533902,6.6418595147032224
5003,7777.201669,46182,65,23,27,0,2,2.574682,8.958951869823304,0.9457260313439151
5004,5601.68063,11920,74,20,27,0,7,355.2,8.630821944198493,5.872681011118015
5005,3459.037949,97162,86,0,63,0,1,32.715179,8.148745779966896,3.487839159802989
5006,9061.951591,42743,117,5,86,1,6,101.288057,9.111839783235327,4.617968506969551
5007,6866.093807,0,64,18,59,0,2,40.44586,8.834350636464357,3.699964289688036
5008,2659.70565,0,87,4,4,3,1,420.041981,7.8859707377579715,6.040354661044175
5009,12332.51669,85789,105,18,54,2,2,122.302824,9.419994686441662,4.806500133186964
5010,21172.38983,0,82,24,86,0,2,588.269018,9.960453245334348,6.37718435687663
5011,3677.907634,31349,93,10,32,0,1,446.4,8.21009929174398,6.101215411067101
5012,9816.528302,37256,62,15,7,0,2,128.969729,9.191822805439624,4.859577717910232
5013,4922.165949,0,69,2,76,0,3,331.2,8.501503946148587,5.8027224225111045
5014,7583.962264,0,102,27,29,0,5,848.161322,8.933791068184082,6.743070855906457
5015,2685.901421,58166,67,3,19,0,1,91.914969,7.895771675367241,4.52086389966665
5016,4132.58858,0,63,4,55,1,3,453.6,8.32665926443218,6.117215752413542
5017,8622.835375,97361,73,6,85,0,2,350.4,9.062169239386572,5.859075359062237
5018,15253.26436,51937,193,5,40,0,9,850.389259,9.632548815522199,6.745694196421161
5019,4277.560211,75921,106,32,4,0,1,609.680428,8.361138081880021,6.412934931365226
5020,20096.89337,92766,71,17,15,0,2,379.029102,9.908320523395272,5.937612988414195
5021,4770.550911,12964,65,2,37,0,4,362.774545,8.47021707218191,5.893781553155434
5022,7025.65076,48117,88,4,51,0,3,422.4,8.857323124787046,6.045952732392052
5023,8265.379176,0,77,17,41,0,2,554.4,9.019830886516768,6.3178864478756935
5024,24552.8746,0,118,18,66,1,2,966.541071,10.108584218017668,6.873723792313546
5025,4407.97312,66152,111,14,18,0,1,532.8,8.391170252810527,6.27814611922618
5026,2482.195895,31093,64,1,22,0,1,274.956819,7.816898888919176,5.616614063519173
5027,3858.867206,0,107,15,58,1,1,513.6,8.258128949439957,6.2414447523757515
5028,11572.10339,0,166,4,49,0,4,1195.2,9.356352600553175,7.086068814378553
5029,3645.464325,19121,95,1,18,0,1,915.188647,8.20123902316102,6.81913021560978
5030,4362.772279,0,65,11,46,0,3,468.0,8.380862978087395,6.148468295917647
5031,10425.98532,68563,131,6,44,1,3,350.097052,9.252056557308645,5.858210407473869
5032,7025.04419,24726,92,18,75,1,5,150.693773,8.85723678457362,5.015249784274421
5033,7388.733207,0,97,31,24,0,3,638.371157,8.907711579356432,6.458919864977101
5034,2927.734329,51991,73,4,95,0,1,124.376921,7.981984136333419,4.823316640585611
5035,8356.181097,0,118,25,29,0,7,153.176419,9.03075679513189,5.031590322482632
5036,8718.056722,89096,111,1,50,0,3,64.98293,9.073151639085959,4.174124620021563
5037,35227.29912,23031,148,26,76,0,2,710.4,10.469576604189792,6.56582819167796
5038,8697.882675,29540,73,3,23,0,2,350.4,9.070834904333568,5.859075359062237
5039,3554.845264,58557,88,4,83,0,1,55.510526,8.17606681498906,4.016572660427307
5040,2818.31302,88816,70,33,9,0,1,164.282841,7.943893765069111,5.101589582583821
5041,19045.50012,0,61,2,61,0,2,439.2,9.854586138478657,6.084954890195321
5042,2893.806196,61809,72,9,21,0,1,328.004855,7.97032793743,5.793028410103866
5043,14439.80313,58452,186,7,13,0,5,892.8,9.577743778697368,6.7943625916270465
5044,5121.838914,57161,127,20,92,0,1,609.6,8.541268816440628,6.412803004372437
5045,2217.664193,0,65,11,69,0,1,111.872115,7.70420975563651,4.717356388553013
5046,2861.717418,90083,71,23,47,0,1,181.689191,7.959177219392635,5.202297485465325
5047,5979.724161,57693,76,16,56,0,3,547.2,8.696129718957721,6.3048143663083405
5048,7377.231238,0,69,16,42,0,2,331.2,8.90615367619756,5.8027224225111045
5049,6366.225775,44368,80,5,72,0,3,384.0,8.75876207296872,5.950642552587727
5050,8657.968597,68727,72,15,49,0,2,171.475838,9.06623540094522,5.144442370383212
5051,11726.18921,40564,97,0,36,0,2,85.968142,9.36958001333121,4.453976785762507
5052,5780.182197,51066,74,23,0,0,8,787.993313,8.662190483141934,6.669489603781264
5053,10058.74013,0,92,30,81,0,2,640.229108,9.216197200224618,6.461826093543718
5054,7072.928971,90551,61,28,4,4,2,374.527412,8.864029954712132,5.925664996540241
5055,4787.206586,0,67,16,45,0,5,321.6,8.473702344091162,5.773308537304811
5056,3013.439451,21353,80,28,21,0,1,576.0,8.010837380137865,6.3561076606958915
5057,3472.369996,0,102,25,48,0,1,976.112456,8.152592635770725,6.883577801087102
5058,5380.898636,55350,67,0,13,0,9,321.6,8.590610671921175,5.773308537304811
5059,38230.21008,80321,105,25,1,0,2,166.972451,10.551381321836228,5.11782883473683
5060,5526.438887,94230,137,21,82,0,1,657.6,8.617298924515616,6.48859684374197
5061,4883.117399,53305,63,32,73,0,4,302.4,8.493539106164619,5.711750644305378
5062,14203.04178,55593,182,10,48,1,9,677.63589,9.561211430508852,6.518610108287007
5063,5745.41663,0,165,27,38,0,1,1853.202354,8.656157708105942,7.524670423776955
5064,9602.07966,0,94,12,3,0,2,676.8,9.169734985244766,6.517375808292013
5065,3199.75316,0,87,3,43,0,1,132.492438,8.070828948312569,4.886525572099512
5066,2758.329817,22158,74,8,92,0,1,355.2,7.922380636772716,5.872681011118015
5067,2725.192659,81605,67,7,74,0,1,424.219182,7.910294405148637,6.050250260344432
5068,5550.149947,62219,69,7,73,0,4,243.238784,8.621580223852993,5.494043611061646
5069,2619.172388,15587,71,11,48,0,1,136.033828,7.870613664411026,4.912903590100675
5070,6265.343299,0,84,18,25,1,4,481.025786,8.742788662157716,6.175920877816451
5071,12313.16484,0,116,7,57,0,2,835.2,9.418424281179911,6.727671217128374
5072,10552.42728,28505,88,0,93,0,2,422.4,9.264111186374913,6.045952732392052
5073,12022.38645,25918,104,7,30,0,2,996.775536,9.394525728316198,6.9045256051959
5075,7440.92353,34137,62,6,9,0,2,297.6,8.914750250499944,5.6957503029589365
5076,10302.90289,21839,137,2,70,0,8,657.6,9.240180968490574,6.48859684374197
5077,3508.569533,20978,98,19,96,1,1,1176.2788,8.16296369293689,7.070111175190707
5078,5761.317533,83392,71,30,80,0,3,125.961938,8.658921465901361,4.835979781951237
5079,10280.80787,73661,128,34,47,0,3,404.329477,9.238034122497268,6.002230082720153
5080,4783.917752,49793,121,3,55,0,1,640.835113,8.473015103174985,6.462772189820967
5081,2142.892273,0,65,3,71,0,1,686.774939,7.669911724961319,6.532006638840963
5082,8738.299629,91890,107,30,28,0,7,156.617415,9.07547089926452,5.053805984270226
5083,4468.2209,0,65,16,61,0,9,468.0,8.404745599432484,6.148468295917647
5084,11315.20373,11885,101,18,39,0,2,484.8,9.33390256320824,6.1837364347551045
5085,21886.19626,43000,109,27,9,0,2,676.808053,9.993611409314587,6.5173877068618875
5086,7681.551777,90043,63,12,21,0,2,203.226649,8.946576860028372,5.3143218537589
5087,16702.69914,0,72,34,46,0,2,345.6,9.72332561049461,5.845282036929901
5088,5015.009472,48567,130,12,15,0,1,624.0,8.52019058912805,6.436150368369428
5089,5776.338737,27510,159,5,28,3,1,871.457982,8.66152532445557,6.770167650372642
5090,2777.525403,59124,70,18,31,2,1,173.426207,7.92931566746656,5.155752189028031
5091,4127.495254,0,119,20,89,3,1,856.8,8.325426025945045,6.753204519133539
5092,6670.850638,56531,170,34,24,3,1,816.0,8.805502662712197,6.704414354964107
5093,14741.76092,0,139,2,33,1,2,667.2,9.598439624008176,6.503089851044537
5094,38320.82017,45277,191,19,0,0,2,916.8,10.553748635039469,6.820889345960475
5095,2064.697955,0,65,12,57,3,1,368.828511,7.632739225931681,5.910331796178101
5096,5504.139033,0,73,18,45,0,5,350.4,8.613255639650246,5.859075359062237
5097,5096.673223,22886,65,9,81,0,3,312.0,8.536343296650509,5.7430031878094825
5098,7995.441263,66685,67,35,50,2,2,38.763897,8.986626816115242,3.6574893237642434
5099,5674.136445,65775,72,16,98,0,4,171.426318,8.643673662488897,5.144153541634382
5100,2886.232446,52972,74,3,68,0,1,355.2,7.967707278709976,5.872681011118015
5101,5794.682724,52979,72,14,53,0,4,345.6,8.66469600431816,5.845282036929901
5102,10706.66957,55436,67,7,44,0,2,321.6,9.278622150563162,5.773308537304811
5103,5320.614976,32116,132,10,42,0,1,277.351026,8.579344172647353,5.625283945791319
5104,20498.83124,56070,74,5,73,0,2,87.990528,9.928123150818289,4.477229172321361
5105,4628.280887,0,62,32,31,0,3,690.548602,8.439940779427745,6.537486357048643
5106,27287.50099,0,116,12,76,1,2,835.2,10.214184037138548,6.727671217128374
5107,4029.723325,93621,100,16,20,0,1,59.860273,8.301452998737792,4.09201306305565
5108,2744.083863,79192,70,11,74,0,1,336.0,7.917202550696542,5.817111159963204
5109,35444.31404,96853,98,34,68,0,2,565.504258,10.475718125301738,6.337717825147633
5110,2858.992036,0,83,25,91,4,1,355.385287,7.958224406729065,5.873202516439302
5111,5862.803295,75121,73,12,22,0,6,171.226873,8.676383146171135,5.142989419847327
5112,4031.539471,0,117,2,41,0,1,842.4,8.30190358472579,6.736254960819766
5113,7553.225007,69959,63,9,3,0,2,401.838921,8.929729904284127,5.996051314289867
5114,16699.46158,81400,104,6,19,0,2,499.2,9.72313175716654,6.213006817055218
5115,3233.262049,0,98,33,87,1,1,705.6,8.081246828879301,6.559048504692582
5116,5640.729767,67523,72,35,21,0,7,345.237659,8.637768727433828,5.844233046538292
5117,8678.508294,62366,108,22,87,0,8,51.316527,9.068604937355587,3.9380128640358185
5118,10339.59799,67134,131,5,63,1,6,277.448968,9.243736268196356,5.625637017175877
5119,3746.751625,41479,94,14,38,1,1,19.575683,8.228644510234226,2.974288132711342
5120,2571.260863,29697,66,0,58,4,1,316.8,7.852151665751631,5.758270659940271
5121,4428.031583,58577,110,6,62,0,1,303.872752,8.395710426368582,5.716609034830232
5122,7413.386729,0,106,7,44,0,4,508.8,8.911042662323348,6.232055012025913
5123,4768.955924,51144,61,28,32,1,9,223.305224,8.469882676066376,5.408539553108962
5124,6035.086336,29587,76,25,4,0,3,422.024661,8.705345439311657,6.045063750717182
5125,16280.19859,0,157,17,1,0,2,753.6,9.69770483788508,6.624861723262153
5126,9024.199159,71499,112,25,61,0,5,537.6,9.107665043418947,6.28711478920894
5127,7495.676658,0,106,23,45,0,5,763.2,8.92208168771576,6.637520120134077
5128,12520.97907,0,126,4,59,0,2,907.2,9.435160842075824,6.810362932973487
5129,2552.038766,75740,64,13,11,0,1,128.516525,7.844647834788178,4.856057495288893
